time,topic,related,emotion,content,comment
916.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
918.00000,2,2,-1.0,5,coin ED concede
922.00000,8,1,1.0,2,lUL
925.00000,3,1,1.0,5,Lets make Nevi Chan happy VoHiYo
926.00000,3,1,-8.0,5,ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM
926.50000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
927.00000,6,1,0.0,5,LUL CONCEDE
928.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
932.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
933.00000,2,1,1.0,5,throw coin LUL
933.50000,,2,0.0,5,ELEM DESTRU
935.00000,8,1,1.0,2,LUL
935.50000,2,2,0.0,5,Stop cocaine
936.00000,8,1,2.0,2,LUL LUL
939.00000,6,2,-1.0,5,I am a wizard is fucking wasted on something 4Head
940.00000,1,1,0.0,5,MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed
941.00000,2,2,0.0,5,coin yhe other drake
941.50000,2,1,1.0,5,DIS CHUNE PogChamp
944.00000,,2,0.0,5,Elte D
947.00000,7,2,0.0,5,High roll 5
949.00000,7,1,1.0,1,"@tlf_tondor, LUL"
952.00000,6,2,0.0,5,mill leeroy
954.00000,3,1,-8.0,5,ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM ResidentSleeper MASSAN WAITING ROOM
954.50000,8,2,0.0,2,MrDestructoid
955.00000,3,1,1.0,5,@neviilz What's Nev's favorite card? Stormcrack
958.00000,7,1,1.0,1,"@BakingPancakes, LUL credit to jesuscrimes"
959.00000,8,2,0.0,2,MrDestructoid
961.00000,5,1,2.0,5,man after p4wny you r the best. keep it up.went borke now never subd anybody never will but one day I ll sub u. GOOOOOOOOOD WORK!!!!man after p4wny you r the best. keep it up.went borke now never subd anybody never will but one day I ll sub u. GOOOOOOOOOD WORK!!!!
962.00000,3,2,0.0,5,MrDestructoid MASSAM WAITING ROOM
963.00000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C E
966.00000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
966.50000,7,1,1.0,5,&nbcs LUL
967.00000,1,1,0.0,5,MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayedMOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed
967.50000,,2,0.0,5,cast ring
972.00000,7,1,1.0,1,"@jesuscrimes, @tlf_tondor LUL"
972.50000,6,2,0.0,5,LEEEEEEROY MILLLINS!
974.00000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
975.00000,6,2,0.0,5,discard leeroy
976.00000,4,1,0.0,1,"OpieOP ""alright pizza, I guess OpieOP ""have eaten pizza 2 minutes ago"" OpieOP ""pizza isn't that good, but alright"" OpieOP"
977.00000,5,2,-1.0,5,massan isn't real DansGame
978.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
985.00000,7,2,1.0,5,overdrawing like a boss
990.00000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C E .
993.00000,6,2,0.0,5,PETALUL
995.00000,6,1,1.0,5,&nbsp LUL
1003.00000,6,1,1.0,5,&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp LUL
1006.00000,6,1,1.0,5,@neviilz Can we see your knee? :)
1008.00000,7,2,0.0,5,This streamer is look very lipstick :/
1008.50000,1,1,0.0,5,MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed
1009.00000,8,2,0.0,2,sjowE
1011.00000,,2,0.0,5,TERRALUL
1013.00000,6,1,0.0,5,&nbsp; &nbsp; &nbsp; &nbsp;
1018.00000,,2,0.0,5,0
1018.33333,,2,0,3,SoBayed 👌 ZERO SoBayed 👌 NADA SoBayed 👌 NIENTE SoBayed 👌
1018.66667,6,1,1.0,5,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 4Head
1021.00000,3,1,1.0,5,Purple curtain says it all Kappa
1021.33333,4,2,0.0,5,Do the knee growing thing
1021.66667,3,1,-5.0,5,ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper
1024.00000,6,1,4.0,5,&nbsp LUL &nbsp &nbsp LUL &nbsp &nbsp &nbsp LUL &nbsp &nbsp &nbsp &nbsp LUL
1024.50000,7,2,0.0,5,This streamer is look very lipstick :/
1026.00000,6,1,0.0,1,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 🤔
1028.00000,3,1,-5.0,5,ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper NO MANS SKY WAITING ROOM ResidentSleeper .
1031.00000,8,2,1.0,2,Kreygasm
1033.00000,6,1,1.0,5,ZULUL LUL MEGALUL GIGALUL PETALUL
1034.00000,5,1,0.0,5,@neviilz can you shut up for a minute ? im trying to read chat
1035.00000,6,1,0.0,5,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;forsenE
1039.00000,1,2,0.0,5,gachiGASM
1042.00000,,2,0.0,5,MURLOCS
1044.00000,,2,0.0,5,pLA YMEGALUL
1045.00000,,2,0.0,5,MULROC PALA
1045.50000,6,2,0.0,1,blood rogue :)
1046.00000,4,2,-2.0,1,@neviilz play actual deck! Steal rogue for example!
1048.00000,7,2,-1.0,5,MEME ROGUE RENO
1049.00000,4,2,-1.0,5,Rogue
1049.33333,1,1,0.0,5,MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed MOD ME SoBayed
1049.66667,7,1,2.0,5,THIS LIPSTICK LOOKS LIKE STREAMER LUL
1050.00000,7,2,0.0,5,any is the only deck u win
1051.00000,5,2,1.0,5,I mean the OTHER knee ;)
1052.00000,6,1,1.0,5,MILL YOU FAK LUL
1052.33333,,2,0.0,5,nb4 otk
1052.66667,,2,0.0,5,Cycle c'thun warrior
1053.00000,4,1,0.0,5,SMOrc Me ORC SMOrc Me SPAM SMOrc No MODS SMOrc No BAN SMOrc
1053.50000,6,2,0.0,1,blood rogue :)
1054.00000,6,2,1.0,5,i'm clean&nbsp;forsenE forsenE
1054.50000,6,2,-1.0,5,SHAMAN IS JUSt A SHIT CLASS
